Support;Fold 1;;;;Fold 2;;;;Fold 3;;;;Fold 4;;;;Fold 5;;;;Fold 6;;;;Fold 7;;;;Fold 8;;;;Fold 9;;;;Fold 10;;;;Overall
;24+;24-;33+;33-;24+;24-;33+;33-;24+;24-;33+;33-;24+;24-;33+;33-;24+;24-;33+;33-;24+;24-;33+;33-;24+;24-;33+;33-;24+;24-;33+;33-;24+;24-;33+;33-;24+;24-;33+;33-;24+;24-;33+;33-;AvgAccuracy;StdDev;MaxAccuracy
43;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
42;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
41;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
40;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
39;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
38;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
37;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
36;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
35;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
34;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
33;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
32;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
31;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
30;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
29;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
28;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
27;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
26;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
25;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
24;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
23;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
22;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
21;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
20;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
19;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
18;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
17;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
16;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
15;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
14;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
13;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
12;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
11;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
10;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
9;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
8;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
7;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
6;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
5;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
4;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
3;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
2;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
1;24;21;9;0;38;13;3;0;28;20;5;1;29;18;7;0;34;16;4;0;31;14;9;0;26;20;8;0;30;20;4;0;36;15;3;0;35;16;3;0;0.575926;0.320370;0.101852;0.001852;0.6778;0.0525;0.7593
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7296;0.0525;0.8148
