Used Theory,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[6, 10, 3], [8, 5, 6, 12, 2, 7, 14, -13, -9, 1, -10], [-8, 13, -5, 10, 14, 11, -6, 2, 1, -12, -4], [13, 9, -8, 1, 14, 11, 3], [11, 1, 6, 10, 9, 12, -3, -7, -13, -4, 14, 2, 8], [7, -2, -4, -5, -8, -14, 12, -10, 3], [-5], [14, 7, -8, 13, -5, 10, -6, -12, -9, -4], [5, -13, 1, 4, 7]]","[[1, 3, 9, 11, 12, 13, 14, -10, -8, -6, -2], [10, 3, 6], [1, 3, 4, 7, -13], [-5]]","[[6, 10, 14, -2, -8, -4, -1], [-13, 6, -2, -9], [4, 7, 8, 11, -3], [1, 4, 8, 9, 10, -11, -7, -3], [2, 10, 13, 14, -8, -4, -3], [1, 3, 6, 8, 9, -14, -2], [4, 6], [1, 2, 11, -3], [3, 12, -14, -9, -4], [1, 14, -12, -10, -6], [9, 10, 11, 13, -1], [8, -7, 2], [7, 11, 13, -10, -6], [4, 8, 11, -13, -7], [8, -12, -11, -10, -9], [-14, 10, -11, -2], [9, 13, -3, 7], [-7, -4, 14, -10], [1, -3, 14, -10], [8, 10, 12, 6], [-3, -11, 6, -7, 12, -4], [-14, 13, 6, -10, -3, -1], [1, 2, 13, -9, -4, -3], [-8, -13, -12], [-11, -1, 7], [1, -13, -10, -8, 11], [-6, 13, -9], [-8, 2, 7], [4, -11, -10, -8, -7, 13, 14], [-14, 2, -6], [5]]",0.98138427734375,0.5301513671875,0.5301513671875,0.98138427734375,1.0,0.51153564453125,T-,T+,0.993605243649594,0.7791817923356464,246,154,246,154
"[[11, 10, -8, -13, 6, 5, -1, 3, -14, 9, -7], [-7, 6, -12, -2, 9, -8], [-4, -9, -6, -1, -2, 8, 7], [-12, -13, -7, -1, 9], [8, 7, -3, -2, -14, 10, 6], [-1, 3, 2, 5, 8, -11, 9, -7]]","[[7, 8, 13, -2, -9, -10, -6, -4, -3, -1], [2, 3, 5, 6, 8, 9, 13, 14, -11, -7, -1], [9, 11, 14, -13, -12, -7, -1]]","[[-10], [10]]",0.947509765625,0.061767578125,0.061767578125,0.947509765625,1.0,0.00927734375,T-,T+,0.9921266805881591,0.9866441992142154,396,4,396,4
"[[14], [8], [12, 6, 1, -3, -2, -13, 10, -14, -4, -7, -9, -8, 5], [12], [-6, -10, -2, 12, 14, 8, -3, -5]]","[[12], [14], [8]]","[[2, 5, 9, -7, -6, -4, -3], [2, 5, 6, 9, 13, -11, -1], [2, 5, 9, 11, -10, -6, -1], [1, 11, -10, -9, -8, -6], [3, 4, -13, -11, -8, -5, -1], [-8, -12], [-14, 10, 4, -2], [-14, -5, 13], [1, 5, 13, -11, -10, -7, -3], [1, 2, -14, -12], [5, 11, 13, -14, -7, -4], [-14, -10, -9, -6, -3, -1], [2, -5, -12, -3], [5, 9, 10, -11, -2], [7, 9, -14, -13, -6], [11, 13, 3, 5], [-8, 4, -11, -10], [1, 11, -8, -6, -5, -4], [4, -13, -12, -10, -6, -5], [-8, 1, 2, 6], [1, 3, -5, 9, 10, 11, -7], [-14, 6, -10], [-12, -10, -9, -6, -2], [9, 11, 13, -1], [-13, 6, -2, -9]]",1.0,0.57012939453125,1.0,1.0,1.0,0.57012939453125,T+,T+,0.9918633835878186,0.7846927479197847,113,287,113,287
"[[-3, 9, 1, -8], [14], [-2, 12, 10, -13, -5, 6, 1, 7, -4], [-12, 1, 9, -3, -5, -13, 4, -7, 10, -2]]","[[-8, 9, -3, 1], [14]]","[[2, 4, 5, 6, 7, 8, 11, 12], [1, 9, 11, -8, -6, -5, -4, -2], [1, 11, -10, -9, -8, -6], [-13, 6, -2, -9], [4, 7, 8, 11, -3], [3, 4, -13, -11, -8, -5, -1], [-6, 4, 13, 7], [-10, -1], [9, -11, 6], [2, -12], [1, 10, 14, -11, -8, -5, -4, -2], [7, 8, 10, -4, -2], [13, -11, -10, -9], [-8, 3, -4, -5], [11, 13, -1], [5, 11, 12, -13, -10], [-8, -12, 5], [-6, 10, 7], [-6, -13, 7], [-8, 5, 7], [1, 4, 5], [2, -5, -8, 10, 11, 14], [2, 5, 9, -6, -4, -3], [2, -13, 8, -6, 14], [2, -6, 5, -8, 10, 14], [9, -6, 4, -11], [8, -6, 11, 4], [4, -12, -10, -6, -5, -3], [-7, 6], [-14]]",0.9989013671875,0.49462890625,0.49462890625,0.9989013671875,1.0,0.4935302734375,T-,T+,0.9976709989164421,0.7384566774723965,262,138,262,138
"[[2, -9, 13, 7, -10], [-3, 13, 8, -5, -11, 10, 6], [6, -5, 11, 12, -1], [-9, -6, 5, -8, 10, -13], [11, 5, -13, -1, -2, -3]]","[[4, 6, 10, 11, 12, -2, -8, -7, -5, -3, -1], [2, 6, 7, 13, -10, -9, -5]]","[[-1], [1]]",0.90869140625,0.099609375,0.099609375,0.90869140625,1.0,0.00830078125,T-,T+,0.994456606593045,0.986267718266148,396,4,396,4
"[[-5, -14, -13, -4, -11, 12, 9, 3, 2, 6], [6, -2, -11, 8, 5, -13, 3, 14], [2, -7, -6, -1], [2, 8, 11, -6, -14, -13, 12, -3, 4, -1, 5]]",[],"[[-10], [10]]",0.932373046875,0.067626953125,0.067626953125,0.932373046875,nan,0.0,T-,T+,1.0,0.9808279743153889,394,6,394,6
"[[-12, 1, -10], [-12, 9, -6, 5, -11, -2, 13], [13, -1, 5], [11, -10, -9, -13, -6, 4, -7, -3, 14, -8, 5]]","[[5, 13, -1], [1, -12, -10]]","[[-10], [10]]",0.9976806640625,0.2523193359375,0.2523193359375,0.9976806640625,1.0,0.25,T-,T+,0.9974014311169993,0.8886490998707535,359,41,359,41
"[[4, 14, -10, -6, -8], [6], [-8, 10, -12, 13, -1, 9, 2, 6, 4, -11]]","[[-8, 4, 14, -10], [6]]","[[3, 5, 9, 10, -14, -11, -2], [2, 7, 10, 12, 14, -5], [1, 5, 10, 13, 14, -8, -4, -2], [4, 7, 8, 11, -3], [1, 4, 8, 9, 10, -11, -7, -3], [7, 8, 9, -11, -10, -3, -1], [-14, 12], [-8, 7], [3, 4, 13], [-7, -12, 5], [2, -4], [-7, -10, 14], [12, -3], [-8, -5, 4, -1], [9, -5, -4], [-14, 13, -9], [-8, 9, -13, -12], [-4, -3, 14, -2], [-12, 7, 8, 10, -4], [9, 11, 13, -1], [3, 13, -5], [-13, -11, 14], [-6]]",1.0,0.50201416015625,0.50201416015625,1.0,1.0,0.50201416015625,T-,T+,0.9976709989164421,0.7517165628069619,266,134,266,134
"[[9, -1, 10, -7, 6, 8, 3, -2, -12, 4, -11, 14], [5, -8, 7, 6, -4, -13, -2, -14, -9, -10], [-10, -9, 8, 14, 5, 2, 4, 3, -12, 1, 7, 11, -6], [12, -11, 7, 5, 6], [-13, -9, 11, 6, -4, -1, -14, 2, 5, -8, 7, 12], [4, 10, 3], [6, 8, 11, -14, -5, -12, -4, 2, 9, -1, -7], [9, 4, 13, 11, 5, 14, 1, 12]]","[[10, 3, 4], [5, 6, 7, 12, -11]]","[[1], [-1]]",0.9954833984375,0.1568603515625,0.1568603515625,0.9954833984375,1.0,0.15234375,T-,T+,0.9969109242303682,0.9499381762942818,382,18,382,18
"[[11, -3], [-4, -10, 1, 3, -6, 5, 2, 12, 11], [-4, -8, -11, -1, 13, 3, 9, 12, 7, -14, -10, 2, 5], [-13, 10, 7, 2, 4, 6], [12, 4], [4, 12, 14, -7, -9], [-4, -5, -13, 3, 7], [13, -2, 9, -14, 1, -3, -4, 11, 12, -8, -10, 5], [-3, 11, 4]]","[[4, 12], [1, 7, 10, 11, -14, -13, -12, -9, -5, -4], [11, -3], [3, 7, 8, -13, -11, -5]]","[[9, 2], [-5, -1], [6, -2], [10, 12, 5], [-6, 13, -10, -9], [8, -7, -13], [10, 2, 12], [-13, -4, 5, -10], [-14, -1, -10], [-6, 4, -12], [-7, -9], [-13, 14], [-11], [-10, -2, 8, 12, -3, 14], [-14, 8, -5, 12, -3, -2], [-8], [3]]",0.9661865234375,0.47027587890625,0.47027587890625,0.9661865234375,0.9922896874569737,0.44329833984375,T-,T+,0.9935334439897451,0.759803084585773,308,92,308,92
"[[11, 2, 14, -8], [12, -2, -7, -8], [-4, 1, 14, -7, -11, -12, -13, -3, -2, -5]]","[[4, 12, -8, -7, -2], [1, -11, -10, -7, -4, -3, -2], [2, 6, 10, 11, 14, -8]]","[[8], [-8]]",0.91796875,0.1259765625,0.1259765625,0.91796875,0.9017857142857143,0.0546875,T-,T+,0.9941709853076414,0.9691515068248909,390,10,390,10
"[[2, 13, -3, 8, -9], [5, 6, 2, 14, -12, -10, 3, 9]]","[[2, 8, 10, 11, 12, 13, -14, -9, -6, -3, -1]]","[[2], [-2]]",0.96533203125,0.03515625,0.03515625,0.96533203125,1.0,0.00048828125,T-,T+,0.9967442414761487,0.9951829957144128,399,1,399,1
"[[1, -7, -10, -3, -12, 6, 4, -11, 9, -5, -13], [4, -11, 3, 9, -10, -2, 12, -6, 7, -8], [10, -7, 8, 6, -13, 4, 11, 2, -9, -14, 1, 12, 3], [-14, 9, -6, 8, 11, -10, -12, -7, -3, 13, -1], [-4], [1, 8, 4, -6, -9, -3, 7, 14], [5, 8, 9, 1, -4, -7, -2, -10, -12, -6, -14, -3, -13], [7, -2, 5]]","[[5, -2, 7], [-4]]","[[1, 12, 14, -10, -3, -2], [1, 11, -10, -9, -8, -6], [-13, 6, -2, -9], [2, 10, 12], [3, -1, -13], [3, 13, -9], [-8, 7], [-8, -10, 6], [3, 2, -5], [3, 1, -14, -5], [8, -11, -10, -9, -1], [-14, 7, 13, -9], [-12, 13, -1, -9], [-11, 6, -9], [-14, 6, -2], [2, -14, -12], [8, -7, -13], [3, 5, -1, 11, 13, 14], [3, -5, 8, 10, 11, 14], [-5, 12, -3], [1, -6, -13, -12, 10, 11, 14], [4], [2, 5, -10, -6, 11, -1], [9, -11], [-8, 11, 13]]",0.9957275390625,0.52996826171875,0.52996826171875,0.9957275390625,1.0,0.52569580078125,T-,T+,0.9979200926776318,0.7624256893591546,264,136,264,136
"[[3, -2, 4, -7], [-2, 6, -7, -12, 13, -14, 11, -1, -8, -4, 5, -3], [1, -9, 10, 7], [-14, 10, 9, -8, -7, 4], [-3, -14, 9, 8, -10, -13, -7, -5, -12, 4], [11, -12, -3, -13, 14, 5, -6, -9, 2, -7, 4], [-10, -6, -8, -9, 11, 3], [-14, 3, 2, -11, -10, 9, -12], [-8, -13, 10, -1, -3, -6, -4, -5]]","[[1, 10, -9, 7], [-7, 3, 4, -2], [3, 11, 13, -9, -8, -6]]","[[-14], [14]]",0.963134765625,0.163818359375,0.163818359375,0.963134765625,0.9642857142857143,0.13671875,T-,T+,0.9951101650854494,0.9444913771175695,381,19,381,19
"[[3, 13, 2, 5, 9, -1, -10, -8, -4], [6, 14, -12, -13, -7, 4, 3, -2], [-8, 10, 5, -3, -14], [-2, -4, 6, -8, -7, 3, 13], [6, -8, -14, -13, 10, -3, -1, -7], [-4, 14, 10, -3, 12, -13, -1, 11, 8, -7, -9, -5], [-13, -9, 2, 12, -10, 3, -6, -5], [-12]]","[[1, 5, -13, -11, -8, -4, -3, -2], [-12]]","[[2, 5, 9, -7, -6, -4, -3], [4, 8, 11, -13, -7, -6], [7, 9, 10, 11, -14, -13, -8, -6, -5, -3], [3, 8, 9, 10, 11, 13, 14, -5], [6, 10, 14, -2, -8, -4, -1], [-13, 6, -2, -9], [3, 5, 14, -13, -10, -9, -8, -7, -1], [3, 9, 10, 11, 13, -8, -1], [-6, -9, 7], [-8, 1], [9, -11], [-7, -6, 4, -10], [-14, 13, -11], [4, -3], [-13, 3, -11, -5], [2, 5, 9, -10, -1], [-3, 14, -9], [2, 13, 5], [-13, 5, -10, 7], [2, -4, -3, 14], [-14, 11, 4, -1], [-9, 7, -5, -4, 13], [1, 3, -5], [1, -14, 5, 9, -2], [8, 6, -1], [12]]",0.973388671875,0.4803466796875,0.4803466796875,0.973388671875,0.9967923015236567,0.4566650390625,T-,T+,0.9967605620318967,0.7400497051900264,256,144,256,144
"[[13, -3, -14, 9, -5], [14], [-12, -9, 3, 4], [4, -5], [-12, 11, -10]]","[[11, -12, -10], [3, -12, 4, -9], [-5, 4], [14]]","[[2, 5, 9, -7, -6, -4, -3], [4, 8, 11, -13, -7, -6], [1, 2, 3, 8, 13, -14, -5], [2, 8, 12, -13, -7, -3], [1, 9, 11, -8, -6, -5, -4, -2], [5, 7, 8, 9, -13, -10, -6, -4], [1, 11, -10, -9, -8, -6], [4, 7, 8, 11, -3], [2, 3, 5, 6, 10, 11, 13, -9, -7], [3, 9, 10, 11, 13, -8, -1], [-14, 12], [-14, 10, -12], [-3, -11, -10], [9, 2, 6], [13, 7], [-13, 12, 5], [8, 4, 5], [2, 11, -1], [3, 10, -8, -4, -1], [-6, -9, -1, 7], [5, -11, -10, -9, -7], [1, 2, 11, -6, -5], [2, -12, -4, -3], [8, 10, 6, 7], [1, 5, -8, -7, -3, -2], [2, 9, -13, -12, -8], [2, 4, -12, 6, -9, 13], [-8, 10, 12, -3], [-6, -14, -13], [-13, -9, 6, -2], [-8, -10, 6], [3, -13, 7, 8, -5, -1], [1, 8, -7, -5, 12, -3, -2], [9, -14], [2, -10, -8, -7, -6, 13, -1], [1, 4, -11]]",0.986328125,0.6220703125,0.6220703125,0.986328125,1.0,0.6083984375,T-,T+,0.9958156695483329,0.7222275096205527,221,179,221,179
"[[8, 3, -1, 2, 13, 5, 6], [-11, -10, 4, -2, -1, -12, -8, 7, 9, 3, 6, -5, 14], [9, 3, 8, 1, 14, 11], [-9, -13, -10, 7, -1, -2, -12, -8, -14], [-9, 1, 11, -14, -2, -4, -10, 12, 13]]",[],"[[2], [-2]]",0.9725341796875,0.0274658203125,0.0274658203125,0.9725341796875,nan,0.0,T-,T+,0.9972976179714497,0.9922699809161258,398,2,398,2
"[[-12, -4, -11, -5, 2, -9, -1], [9, -6, -12, 14, -3, 11, -2, 10, 13, -7, -8, -4], [7, 4, -10, -12, 14, 1, -13, -8], [-12, 13, 8, -3, 1, 2, -11, 6, -5, -9], [9, -3, 12, 4, 13, -2, 6]]","[[1, 3, 4, 6, 7, 14, -13, -12, -10, -8]]","[[8], [-8]]",0.980224609375,0.020751953125,0.020751953125,0.980224609375,1.0,0.0009765625,T-,T+,0.9969118146889425,0.9953505689272066,399,1,399,1
"[[5], [14, 13, -6, 10, -8, 12, -5, 7, 1, 9, -11, 4], [-7, 6, -13, 3, -10, 5, -12, -11, -8, 4, 14, 2, -1], [14, -2, 9, -3, 7, -12, 1, -11, -13], [11, 13, 7, 5, -8], [11, 3, -6, 12, 14]]","[[1, 3, 11, 13, 14, -6], [5]]","[[4, 8, 11, -13, -7, -6], [2, 7, 13, 14, -11, -8, -4], [1, 11, -10, -9, -8, -6], [-13, 6, -2, -9], [1, 3, 6, 8, 9, -14, -2], [11, 2, 10, 12], [8, -12, -11], [-4, 12, -2], [-8, -13, 4, -11], [9, -11, 7], [-8, 9, 11, -1], [8, 3, -1, 7], [11, -12, -10, -6, -2], [-14, -7, 2, 3], [-6, 10, 12, 7], [8, 9, 10, -11], [-7, -12, 13, 14], [2, 3, -14, -13, -6], [-8, 10, -4, 14], [-7, 2, 12, 6], [3, -9, -11, 6, 7, 8, 14], [1, -14, 3, -11, 6, 10, -2], [-6, 4, 13], [1, 3, 4, 6, 7, 14, -13, -10], [-8, 10, -12], [2, -13, 8, -7, 10, 12], [-14, -13, 4, 6, 10, -2], [4, 7, 8, 10, 11], [-3, -10], [-5]]",0.983154296875,0.47454833984375,0.47454833984375,0.983154296875,0.9916087583584634,0.46551513671875,T-,T+,0.9971966632144671,0.7356810912386714,248,152,248,152
"[[10, -7, -11, 1, -14, 13], [-12, -1, 13, 3, 2, 10, 7], [10, -3, -11, 1, 2, -4, -6, 13, -8, 9, -14], [-3, -8], [14, -9, -3, 6, -12, -7, 8, 5], [12, -7, 2, -5, 10, 13, 1, 4, 3], [-8, 13, -4, 1, -5, 12, 7], [2, 7, -9, 4, -11, -8, 14, -5]]","[[1, 2, 8, 10, 13, -14, -12, -11, -9, -7], [-8, -3]]","[[14, -10], [-6, 4], [10, 6], [11, 13, -1], [11, -12, 5], [-4, 5], [8, 4], [-5], [-9], [7], [2], [3]]",0.9703369140625,0.27996826171875,0.27996826171875,0.9703369140625,1.0,0.25030517578125,T-,T+,0.9961122028210188,0.8644420340999297,347,53,347,53
"[[-12, 2, -7, -11, -4], [-2, -8, 4, 5], [-7], [14, -12, -8, -13, -3, -2, -4, -5, 7], [-7, 2, -3, -13, -12, 8, -11, -9, 4, -14, 6, -5], [8, 14, -13, -6, 10, 1, -7, -11, 9, -5], [-4, 5, 14, 11, 9, 12, 1, -10, 6], [-5, 2, 4, -7, -9], [4, 9]]","[[9, 4], [4, 7, 11, 14, -12, -10, -9, -8, -3], [-7]]","[[1, 12, 14, -10, -3, -2], [2, 3, 5, 8, 9, 14, -11, -4], [4, 6, 10, -14, -13, -3, -2], [1, 11, -10, -9, -8, -6], [-13, 6, -2, -9], [3, 9, 10, 11, 13, -8, -1], [6, -14, -12, -10, -8, -3, -1], [2, 11, 12, -1], [3, -5], [12, -11, -9], [1, 2, 11, -3], [-8, -4], [1, 3, 13, -2], [8, 4, 12, 5], [6, 8, 9, 10, -11], [5, 6, 11, -10, -8], [2, 5, 9, -10, -1], [2, 10, -3, -9], [-1, -5, -4, -3, -2], [4, 6, 9, 10, 12, 13, 14], [4, 5, 6, 14], [9, -14, 3, -2], [8, -6, -5, -2], [13, 5, -11, 6], [-14, -10, -9, -8, -5, -2], [1, 2, 3, -14, -13, -10], [-6, -12, -1], [-13, -11, 14], [7]]",0.98046875,0.58746337890625,0.58746337890625,0.98046875,0.9974339784026516,0.57086181640625,T-,T+,0.9957467707234892,0.7719582766186335,244,156,244,156
"[[3, 1, 7, 2, -14, -4, -6, 13, -5, -11], [13, 7, -5, 8, -1]]",[],"[[8], [-8]]",0.9677734375,0.0322265625,0.0322265625,0.9677734375,nan,0.0,T-,T+,1.0,0.9927495174987793,398,2,398,2
"[[-13, 7, -9, 12, 2, -3, 6, 8, -11, -5, 10, -1, -14], [-5, -13], [-9], [4, 11, 13, -9, 2, -6, -14, -1, 3, -7], [-11, -4, 10, -13, 9], [6, -4, 8, 14, -9, -10, 2, -1, -3, 7, -13, 11, -12]]","[[3, 7, 9, 10, 12, -14, -13, -11, -2, -8, -4, -1], [-5, -13], [-9]]","[[1, 3, 12, -14, -11, -5, -2], [1, 2, 3, -14, -13, -12, -10, -6], [1, 12, 14, -10, -3, -2], [3, 12, -14, -11, -10, -6, -5, -4], [4, 6, 10, -14, -13, -3, -2], [7, 11, 12, 13, -2, -5, -4, -3, -1], [6, -14, -12, -10, -8, -3, -1], [9, 5, -10], [9, -11], [1, 11], [-7, 2, 6], [-8, 14, 7], [8, -7, 12, -3], [8, -14, -5], [-8, -11, -1, 7], [-8, 9, -14, 4], [-5, -1, 6, 14], [7, 8, 10, -12, -4], [-8, -12, -11], [-8, 10, -4, 14], [-11, 5, 14, 7], [13, 14, -10, -7, -1], [5, 11, -14, -12, -6], [5, 6, 11, -10, -8], [8, 10, 12], [3, -13, 4, 7], [-7, 2, -3, 5], [-8, 1, -5, -4], [1, -14, 13, 7], [8, 9, 3], [8, 11, 4], [2, 3, -12, 5, -7, -4, -1], [-8, 10, 3], [-6, 4, 13], [1, -14, -11, 6, 8, -2]]",0.9844970703125,0.59075927734375,0.59075927734375,0.9844970703125,1.0,0.57525634765625,T-,T+,0.9952492519657862,0.7144068875296226,223,177,223,177
"[[10, -3, 11], [-1, 10, 11], [-12, 14], [1, -8, 9, -13, 6], [2, -3, -4, 7, 14], [12, 14, -8, 4, -3, 5, 13, -6]]","[[1, 2, 3, 6, 7, 9, 10, -13, -11, -8], [10, 11, -1], [2, 13, 14, -9, -6, -4], [-12, 14], [10, 11, -3]]","[[-14, 3], [-6, -11, 7], [-10], [2], [-5], [4], [-3], [6], [13]]",0.9625244140625,0.4244384765625,0.4244384765625,0.9625244140625,0.9876923076923076,0.396728515625,T-,T+,0.992231753923688,0.8011226682729546,324,76,324,76
"[[3, 13, 1, -12, -7], [4, 10, -2, 9, 5]]","[[3, 4, 5, 9, 10, 12, -2], [1, 3, 6, 13, -12, -7, -5]]","[[-1], [1]]",0.9541015625,0.0615234375,0.0615234375,0.9541015625,1.0,0.015625,T-,T+,0.995221577645353,0.986267718266148,396,4,396,4
"[[-1, -8, 3, 2, -10], [-8, -11, 13, -2, -7], [11, 1, -8, -4, 6], [-11, -12, -6, -13, -10, 14, 2, 9, -1, 7, -4, -5], [4, -6, 12, 10, -8, 11, 3]]","[[13, -11, -8, -7, -2], [1, 5, 6, 9, 11, 13, -14, -4], [2, 3, -10, -8, -1]]","[[2], [-2]]",0.96075439453125,0.10174560546875,0.10174560546875,0.96075439453125,0.9705882352941176,0.06640625,T-,T+,0.9941912376519966,0.9689280758744991,390,10,390,10
"[[-9, -11, 2, -4, -10, -6, -5, -3, 12], [-4], [-12, -2, 14, 8, 11, 1, 7, -4], [6, -8, 9, 13, 3, 14, 4, 12, -1], [8, 5, -10, -4, 3, -6, -9, -1, -14, -7, -11, 12, 2], [-7, -12], [-12, -1], [-12, 14, -2, 10, 4, -7, 8, 6]]","[[-12, -1], [-7, -12], [-4]]","[[1, 2, 3, -14, -13, -12, -10, -6], [2, 8, 12, -13, -7, -3], [7, 8, 13, -14, -12, -11, -10, -9], [-13, 6, -2, -9], [3, 7, 10, -14, -13, -12, -8, -6], [1, 2, 10, 11, -13, -12, -6, -5, -3], [1, 3, 6, 8, 9, -14, -2], [4, 12], [-8, -10], [13, 5, 7], [10, 2, 12], [3, -14, -5], [9, -11], [8, 11, 4], [12, -3, -2], [-13, -11, 14], [4, 13], [9, 4, -3, 1], [2, 10, 3, 6], [8, -13, 6, -1], [5, 9, 11, -10, -1], [12, -11, -10, -9, -2], [13, -14, -9, -5, -1], [3, 9, 10, 11, 13], [-8, 1, 10, 6], [-14, 4, -3, -2], [-8, -5, 7, -13]]",0.998046875,0.60540771484375,0.60540771484375,0.998046875,1.0,0.60345458984375,T-,T+,0.9939625062152323,0.6936387348584138,216,184,216,184
"[[-14, 1, -8, 11, -7], [-9, 14, 8], [-9, -13, 1, 2, 6], [13, 11]]","[[11, 13], [8, 14, -9], [1, 2, 6, -9]]","[[8, -14, 3], [1, 12, -2], [-5, -1, 14], [10, 12, 7], [-7, 2, -12], [12, 5, 6, 7], [8, -6, 4], [-6, -9], [-8], [-13], [-11], [4, -3], [2, -4]]",0.974609375,0.368408203125,0.368408203125,0.974609375,0.9680213191205863,0.366455078125,T-,T+,0.9963387939420656,0.8340732647679155,332,68,332,68
"[[7, -13, 11, -6, -9, 1, 5, -10, 14, 4], [-10, -9, 1, -6, -3, -12, 4, -14, -7, -13], [-5], [-3, -10], [1], [13, 4, 10, -1], [-4, 1], [5, 13, 14, 10, -8, -4], [10, -7, 6, 8, 12, 13, 11, -9, 3, -4, 2, 14, 1]]","[[-3, -10], [9, -12, 14, 7], [2, -8, -4, -3, 14], [10, 4, 13], [-5], [1]]","[[2, 5, 9, -7, -6, -4, -3], [4, 8, 11, -13, -7, -6], [5, 7, 11, 13, -12, -10, -9, -8], [2, 5, 9, -13, -12, -10, -8, -4], [5, 6, 7, 10, 13, -12, -11, -8, -3], [3, 5, 9, 10, -14, -11, -2], [2, 8, 12, -13, -7, -3], [2, 4, 13, -11, -10, -8, -7, -6], [13, 14, -12, -11, -10, -7, -4, -1], [5, 7, 14, -11, -9, -8, -6, -4, -2], [4, 6, 10, -14, -13, -3, -2], [2, 5, 10, 12, -8, -7, -3], [11, 13, -12, -10, -9, -2, -6, -1], [6, 10, 14, -2, -8, -4, -1], [3, 5, 6, 11, 12, -13, -10, -8], [-13, 6, -2, -9], [2, 6, 10, -14, -13, -12, -11, -8, -7], [5, 6, 11, -12, -10, -8, -2], [3, 9, 10, 11, 13, -8, -1], [5, -1], [8, -11, -10, -9], [5, 7, 8, -13, -4], [4, 12, 7], [3, 10, 14, -12, -8, -1], [-8, 9, -1, 7], [3, 5, -10, -7, -6], [12, -14, -9, -6, -4], [8, 2, -11, 14], [3, -7, 2, -13], [7, 9, -14, -13, -11, -6], [4, 14, -13, -11, -8, -2], [2, 6, 12, -11, -7], [2, 7, 13, 14, -8], [4, 7, 8, 11, -3], [-7, 5, 6, 14], [-14, -11, 6, 7, 8, 13], [-7, 10, 5, -9], [2, -13, -12, -11, 6, 9, -1], [8, 10, 12], [1, -14, 3, -13, 7, -8], [-6, 10, -12, -1]]",0.984375,0.590576171875,0.984375,0.984375,0.9823842687423188,0.595947265625,T+,T+,0.9779591166955323,0.7841725459673944,128,272,128,272
"[[-5, 4, -9, -2, 7, 12], [3, -11, -8, 6, 14, -13, 10, 9], [-5, -6, -4, -8, -13, 14, -1, -12, -10, 2], [-10, -14, 3, 12], [9, -6, -8, 3, -10], [6, -12, -1, 2, 7, -4, -10], [1, 9, -2, -14, 5, -3], [-6, 3, 12, 13, -4, 14, -2, -11, 8, -1, -5], [4, 5, 10, 6, 11, 8, -14, -13]]","[[-14, 3, 12, -10], [1, 5, 9, -14, -10, -2], [3, 9, 11, 12, -10, -8, -6]]","[[-5], [5]]",0.9404296875,0.1318359375,0.1318359375,0.9404296875,0.9625,0.078125,T-,T+,0.9944123984330827,0.9591928418123901,386,14,386,14
"[[-2, -10, -8, -9, 5, -11, 1, -6, -14, 4, 7, 12], [-8, 11, 3, -10, -12, 5, 14], [-11, -6, 12, -10], [-6, 11, 10], [-10, 3, -6], [10, 11, -9, -2, 12, -5, 4, -3, -1, -13], [7, -1, -4, 9, -3, 6, -10, 14], [-2, -13, 12, 6, -3, 9, 10, -8, 14, 11, 7], [-12, 13, 7, 14, 10, -1, -8, 11, 3, 9, -6]]","[[6, 7, 8, 9, 12, 14, -10, -5, -4, -3, -1], [-6, 3, -10], [-6, 10, 11], [-6, 12, -11, -10]]","[[-14, 3], [-5, 7], [13, -9], [8, 12], [-8], [-13], [4], [5], [10], [-11]]",0.99169921875,0.291015625,0.291015625,0.99169921875,1.0,0.28271484375,T-,T+,0.993327995214403,0.8508465766638713,347,53,347,53
"[[5, 12, 6, -3, -9, 1, 14, -8], [-13, 7, -9, 8, -12, 6, 3, -5, -14], [-14, -4, -6, -12], [9, -6, -11], [-2, -3, -7, 5, -8, 9]]","[[-14, 3, -12, 10, -4, 15], [1, -6, 5, 17], [-15, -7, 11, 13, -2, -17], [2, 5, 11, -16, -12, -4], [-15, -13, -9], [-15, 2, 5, 7, -8, 11, -1], [16, 11, -14, -13], [9, -6, -11]]","[[2], [-2]]",0.575927734375,0.18896484375,0.18896484375,0.575927734375,0.29726315789473684,0.579833984375,T-,T+,0.9866746272302569,0.9410460545209834,379,21,379,21
"[[14, 6, -11, 5, 12, 3, -4, -2], [2, 4, 14, -6, 13, -11, -5, -1, 7, 8, -9, 3], [-5, -10, 7, -3, 1, -14, -11, -12, -13, -4, -6, -2, -9], [-8, 11, 10, 6, 4, -13, 3, -12, -1, 2, 5]]",None,None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
