Used Theory,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity - Common,Overlap Size,MF Theory,Comp Theory,Compression of T+,Compression of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-12, -10, -1, -4, -11, -9, 6], [-5, 9, -13, 6, -3, -12, -14, -10], [4, -9, 5, -11, -7], [-9, 3, 2, 7, -1, -6, 8, 13, 5]]","[[1, 4, 6, 9, 11, -14, -13, -12, -10, -8, -7, -5, -3, -2], [4, 5, -11, -9, -7], [3, 6, 7, -14, -12, -11, -10, -9, -1, -4, -2]]","[[-4, 5], [4], [-5]]",0.98687744140625,0.044921875,0.044921875,0.98687744140625,1.0,0.03179931640625,T-,T+,0.9931816797656946,0.971467120833594,390,10,390,10
"[[-6, 7], [-9, -6, 11, -7, -12, -2], [-9, 14, -7, 13, 3, 4], [3, 9, 14, 6, 12, -8, 7, -4, 10, -5, -11, 1]]","[[3, 4, 5, 6, 11, 13, 14, -10, -9, -8, -7, -1], [11, -12, -9, -6, -2], [1, 3, 14, -11, -9, -6], [-6, 7]]","[[8, -5, -11], [10, -12, -3], [-13, 5, -9], [-8, 1, 13], [-5, -2, 14], [-8, -4, -10, -1], [3, 11, 13, -14, -9, -1], [8, 11, 10, -13], [5, 9, -14, -13, -11], [8, 13, -12, -11, -10], [12, -3, -2], [2, 7, 9, 11, 14, -13, -12, -1], [-7], [6]]",0.9814453125,0.20611572265625,0.20611572265625,0.9814453125,0.9705972434915774,0.19927978515625,T-,T+,0.9879547126514291,0.8720934268658458,314,86,314,86
"[[-10, 9, 3, -1], [7, 2, 11, 12, -13, 3, 6, 4, -9, -14], [-7], [7, 9, 11, -2, 5, -1, 10, 14, -3, -13, -6], [-11, -8, -14, 13, -9, -4, -3], [9], [12, 2, -9, 1, -3, -6, 8, 13, 10, 5, 7, 11, -14], [5, 4, -1, -3, -7, 2], [-5, 12, 14, 2, -4, -10, 3, -9, -7, 13, -11, 1, -6]]","[[6, -14, -10, -4, -2], [9], [-7]]","[[7, 11, 12, -13, -8, -6, -4, -3, -1], [4, 5, 7, 10, 11, 13, 14, -12, -2, -8, -6, -1], [-8, 3, 6, 7], [3, -13, -12, -11, -9, -4, -1], [-6, 4, -10, -9], [4, 6, 10, -12, -1, -3, -2], [5, 7, 8, 14, -10, -4], [8, -9, -6, -5, -2], [6, 7, -13, -12, -10, -4], [8, 10, -13, -9], [5, 6, 8, 11, 12, -14, -10, -9, -2], [7, 14, -13, -6, -1], [5, 10, -14, -13, -12, -11, -8, -3], [5, 8, 13, -12, -6, -4, -3], [1, 7, -10, -8, -5, -3, -2], [2, 3, 8, 11, 13, -1], [7, -9], [1, 2, 7, -14, -13, -12, -6, -5], [3, -8, 10, 11, -4, 13]]",0.9881591796875,0.17816162109375,0.9881591796875,0.9881591796875,0.9595278246205734,0.18096923828125,T+,T+,0.9916124681009828,0.8892767825734,137,263,137,263
"[[-13, -3], [-4, 7, 12, -13, 1, 9, -3, 14], [2, 12, -14, -1, 11, -3, -13], [2, -4, -6, -14, 3, 10, 1, 9, 12, -5], [3, -10], [-13, -6, -1, -12, 14, 11, -7, 10, 2], [1, 2, 11, 4, -5, 14, -3, 9, -8], [-9, -10, 13, -7, -3, 6, 4, -8, -11, 5, 1]]","[[1, 8, -13, -7, -4], [3, -10], [-13, -3]]","[[4, 6, 8, 10, 11, -13, -9, -5, -1], [1, 5, 6, 8, 11, 12, -14, -10, -9, -3, -2], [1, 2, 10, -14, -7, -4, -3], [-7, -6, 12, 5], [1, 2, 14, -9, -4], [-8, -12, -2, 7], [1, 4, 6, 11, 14, -7, -2], [9, 10, 2, -1], [4, 6, 10, -14, -1, -8, -2], [8, 11, -14, -7, -5], [2, 7, -11, -9, -6], [13, -14, -11, -9, -8, -7], [-8, 9, 4, 13], [1, -9, -6, -3, -2], [2, 5, -12, -11, -1], [4, 5, 8, 12, -13, -7], [1, 6, 8, 14, -12, -2], [2, 8, -12, -7, -4, -3], [4, -14, -12, -11, -1, -9, -7, -2], [-10, 7, 8, -6, 13], [13, -3], [7, 8, 9, 12, 14, -13, -10, -6, -5, -4, -1], [10, 3]]",0.989013671875,0.20220947265625,0.20220947265625,0.989013671875,0.9627769571639586,0.20660400390625,T-,T+,0.9937707905860204,0.8739073066440743,224,176,224,176
"[[-2, 1, -10, 3, -5, -11, -6], [13, 14, -6, 8]]","[[1, 3, 9, 12, -14, -11, -10, -7, -5, -2], [8, -6, 13, 14]]","[[8, -14, -9], [11, -2, 7], [2, 10, -4, -3], [-6, -12, 14, -9], [8, 9, -5], [-8], [-13], [-10], [6]]",0.9931640625,0.0634765625,0.0634765625,0.9931640625,0.9915254237288136,0.0576171875,T-,T+,0.9962068197227736,0.9591595954537585,381,19,381,19
"[[-13, 8], [3, -12, 1, -7, 4, 2, 6, -5, 9], [-5, -6, 4, 1], [-4, 8, 3, 2, -14, 7, -13, 6, 12, -11, 9, -10, 1], [-4, 8, 5], [12, 11, -3, 10], [10, 1, -8, -9, -3], [-9, 4, 3, -7, -1, -5, 12, -14, 8, 6]]","[[8, -4, 5], [10, 11, 12, -3], [-8, 1, 10, -3], [1, 4, -14, -13, -12, -10, -6], [1, 4, 10, -13, -11, -9], [1, 7, 8, 14, -11, -10, -6], [8, -13]]","[[1, 2, 10, -14, -7, -4, -3], [-12, -3, 6], [-14, -5, 13], [2, 10, -6, -5, -1], [1, 2, 14, -12, -4], [3, 10, -12, -5, -4], [9, 2, -3, -10], [9, 12, -11, -4, -1], [7, 8, 12, -10, -6], [1, 2, 4, 5, -9], [1, 9, 12, -7, -4], [2, 5, -13, -11, -1], [4, 11, 14, -12, -7], [9, 12, 13, -10], [3, 13], [4, 10, -14, -13, -7, -6, -5, -3], [-10, -2, -9], [-8]]",0.9365234375,0.3009033203125,0.3009033203125,0.9365234375,0.90235829540753,0.2950439453125,T-,T+,0.9720392090957017,0.8169894979373251,274,126,274,126
"[[4, -12, 10, 9, 1, -14, -11, -7, -13], [-10, -12, -5, 9, 7, -11, -13, 1, 6], [-5, 6, -1, -13, -9], [3], [-4, -5, -3, 6, -9, -2], [-4, -1]]","[[6, 7, 13, -8, -4, -2], [8, -5, 6, -9], [-4, -1], [3]]","[[4, 5, 6, 8, 12, 14, -13, -9, -7, -1], [5, 8, 13, -12, -11, -10, -9, -6, -4, -3], [-8, -14, -3], [8, 11, -3, -2], [-11, -5, 4, -3], [4, 5, -1, -8, -7, -2], [-5, -12, -3, 6], [10, -13, -7, -6, -2], [1, -12, -9, -8, -7], [2, 7, 12, -9, -6, -3], [1, 2, 9, 12, 13, -11, -10], [6, 14, -11, -8, -3, -2], [4, 10, 11, 14, -6, -1], [5, 6, 9, 10, -13, -11, -1], [-6, 4, -1, -10], [2, 8, 13, -10, -6, -5], [8, 10, 12, -13, -3], [1, -4, -3], [3, -12, 5, -11, 7, 8, 14], [3, 7, 10, 13, 14, -11, -9, -8, -6], [-3, 2, 5]]",0.97265625,0.23309326171875,0.97265625,0.97265625,0.9259540055597675,0.24151611328125,T+,T+,0.987494483466762,0.871524304917649,166,234,166,234
"[[10, 11, -6, 9], [-5, -13, 14, -3, -9, 12, -11], [7, -2, 3, 13, 4, 10, 8, -14, -11, -9, 1, -12], [3, -1, 2, -10, -14, -4, -6, -12], [10, -3], [-4, 13, -14, -10, 8, -2, 11, -7, -1, 12, 9, 5]]","[[2, 3, 5, 8, 13, -14, -12, -11, -10, -9, -7, -6, -4, -1], [9, 10, 11, -6, -1], [2, 5, 10, 11, -13, -4], [10, -3]]","[[-8, 3, 6], [-8, -6, 3, -4], [-7, -6, 5], [-8, -14, 3, -5], [-7, -13, 6], [5, 7, 10, 14, -8, -6], [2, -13, -12, -9, -4], [6, 8, -14, -7, -5, -3], [11, 12, -13, -4, -3], [4, 6, -13, -8, -2], [5, 6, 9, -14, -8], [1, 3, 14], [4, 6, 10, 11, -13, -5, -3, -1], [7, 10, 12, 13, -14, -11, -6, -4, -1], [8, 3], [-10]]",0.97125244140625,0.14306640625,0.14306640625,0.97125244140625,0.9500240269101393,0.12701416015625,T-,T+,0.9904217557353128,0.933823919274475,314,86,314,86
"[[2, -6, 10, 8, -14, -5, 7, -12, 3, 1], [-4, 10, 8, 7, 5, -1, -11, -14, 13, 12, -6], [13, -4, 8, -14, 9, -1, -2], [3, 12, 9, -14, -7, 8, 10], [3, -8, 10, -2, 1, 13, -4, -5, 6, -11, 7, -12], [-2, 11, -14, -8, -1], [-6, 11, 1], [-4, -7, -2, 13, 11]]","[[1, -6, 11], [11, -14, -1, -3, -2], [1, 3, 9, 10, -14, -7], [4, 5, 11, -14, -10, -8, -7, -6, -2], [13, -10, -1, -7, -4, -3, -2]]","[[-13, 12, 5], [-6, 11, -1], [11, -12, -10, 6], [2, -6, -4, 13], [-7, -14, -5], [4, 5, 12, 13, -2], [8, -7, -12, 14], [-14, 3, -4, -9], [8, 12, -3, -9], [8, -6, -10, -2], [10, -13, 6], [-7, -4, -3], [3, 7], [-11], [-6, -14, 7], [-8, 6]]",0.936279296875,0.1763916015625,0.1763916015625,0.936279296875,0.8464714714714715,0.16259765625,T-,T+,0.9862980725247834,0.9101601004877304,358,42,358,42
"[[-8, -11, -4, 9, 14, -10, 5, -2, 1, -12, -13, 6, -7], [7, -1, 6, -13, 10, -4, 12, -9], [2, 8, -5]]",[],"[[8, -5, -2], [7, -10, -1], [-6, 3, -9], [9, 10, -5, 12], [8, -12, 13, -10], [2, -13, -12, -11, -5], [-6, 11, 12, -3], [3, 9, 14, -5, -4], [8, -14, -12, -3], [-7, 2, -4, -3], [4, 6], [5], [-8]]",0.8714599609375,0.1077880859375,0.1077880859375,0.8714599609375,0.0,0.020751953125,T-,T+,1.0,0.9323673362820077,371,29,371,29
"[[-12, 1, -10, 13, -14, -11, 2, 9, -5, 6, 3], [6, 8, -9, 3, -12], [4, 9, 3, 1, 6, 10, 11, -14, -5, 12, 2], [-10], [7, -2, 5, 3], [-1, -5, -8, 12]]","[[3, 6, 10, -13, -12, -9], [-6, -4, 14, 7], [3, -14, -8, -4, -1], [9, 12, -8, -5, -1], [3, 4, 5, 6, 8, 11], [-10]]","[[7, 11, 12, -13, -8, -6, -4, -3, -1], [5, 7, 8, 12, 13, -14, -11, -9, -6, -4, -3, -1], [1, 2, 10, -14, -7, -4, -3], [8, 10, -5], [10, -13, 12, 5], [10, 13, 5, 14], [10, 12, 13, -8, -5], [1, 3, 11, 14, -2], [-14, -6, 10, 11], [6, 8, -14, -7, -3], [5, -11, -1, -8, -7, -2], [4, 6, 7, 11, -9, -8, -2], [6, 9, 14, -13, -5, -3, -2], [8, 14, -12, -11, -7, -6, -4], [1, 10, 14, -13, -11, -9], [3, 7, 9, -6, -5, -1], [8, -7, 4, 12], [-9, -7, -6, -3, -2], [1, 9, 11, 13, -14, -8], [4, 7, 10, -9, -8], [2, 3, -4, -9], [1, 5, 11, 14, -13, -12, -7, -3], [1, 3, 6, 7, 13, -14, -11, -10, -4, -2], [-8, 10, -12]]",0.913330078125,0.23687744140625,0.913330078125,0.913330078125,0.7988826815642458,0.25128173828125,T+,T+,0.9639688918953159,0.8927859158806367,194,206,194,206
"[[10, 7, 3, 14, 4, -2, 9], [5, 9, -1, -7, 4, -10, 11, 3, -13, -12, 2, -8, 14], [14, -8, 13, -6, -4, -5], [-6, 12], [11, -1, -13, 3, -14, 5, -12, -7, -4, 8], [-11, 5, 1, -3, 9], [-10, 3, 5, 4, 12], [-13, -8, -12, -3, 1, -9, 7, 5, 11, 14], [14, -2, -9, 4, 7, 5, 6, -10, 3]]","[[2, 3, 5, 6, 8, 11, -14, -13, -12, -10, -7, -4, -1], [1, 5, 9, -11, -10, -3], [3, 4, 5, 12, -10], [1, 2, 5, 7, 14, -13, -12, -8, -3], [1, 3, 7, 14, -10, -9, -2], [-6, 12]]","[[1, 2, 10, -14, -7, -4, -3], [8, -5, -11, -1], [-13, 5, 6, -1], [9, 11, -3, -1], [1, 2, 9, 13, -8], [3, 4, 9, -14, -7, -5], [1, -11, 14, -9], [8, 10, -5, -13], [5, 7, 13, 14, -6], [6, 8, 9, -7, -3], [3, 11, 13, -1], [-7, -13, -3, -9], [1, 3, -4, 7], [-11, -1, 9, -5, 12, 14], [-8, -10, -9], [6, -2], [-12]]",0.96728515625,0.2265625,0.2265625,0.96728515625,0.9678845020624631,0.2071533203125,T-,T+,0.9866836367198173,0.8775074243323228,305,95,305,95
"[[6, 9, -8, 13, -7, -12, 10, 11, 4, -3, 5, 2], [-5, 8, 12, 10, 14, -6, 3, -13, 1], [-1, -4, 9], [7, -9, -1, -5, 6, -14, 11]]","[[2, 6, 7, 11, 12, -14, -13, -10, -9, -8, -5, -3], [9, -4, -1]]","[[5, -1, 14], [8, -5, -11], [9, -6, 11], [-8, -11, 6], [-10, 6], [-3, 7], [11, -12], [1], [-9], [4]]",0.989990234375,0.117431640625,0.117431640625,0.989990234375,0.9988662131519275,0.107666015625,T-,T+,0.9961525342810003,0.8955377360312975,356,44,356,44
"[[-11, -1, 3], [-8, 2, -3, -14, 1, 11, -5, -7, 10, 6, -9, -12], [14, 3], [8, -2, 10, -5, 4, 3, 12, -9, -14, 1, -13], [-5, 6, -4], [-7], [1, -3, -6, -10, 12, -9, 13, 7, 2, -5], [14, -7, 12, -3, 13, 8, 10, -1, -11]]","[[-5, -4, 6, 7], [2, 9, 12, 13, -14], [3, -12, -11, -1], [3, 14], [-7]]","[[2, 5, 7, 10, 13, 14, -11, -9, -8, -6], [4, 7, 14, -13, -12, -10, -8, -6, -1], [2, 3, 6, 8, 11, 13, -12, -10, -1], [4, 6, 9, 14, -13, -12, -11, -8, -5, -3, -2], [5, 8, 13, -12, -11, -10, -9, -6, -4, -3], [8, 9, 11, 12, 13, -10, -6, -3, -2], [1, 2, 7, 10, -11, -9], [11, -14, -6, 10], [3, 4, 5, 6, 11, 13, -2], [13, -12, -1, -6, -2], [4, 6, 10, -12, -1, -3, -2], [1, 4, 5, -14, -13, -12, -3], [1, 5, 12, -14, -10, -9, -2], [7, 9, 13, -10, -5], [8, 12, 14, -13, -11, -3], [1, 2, 4, 9, 13, -8], [9, 11, -13, -6, -1], [1, 5, 7, 14, -12, -11, -4], [4, 8, 12, -10, -9, -6], [5, 6, 9, 12, -14, -8], [10, 11, -9, -5, -1], [-14, 3, -12, 7, -8], [2, -10, -9, -5, -4, 12, -1], [-3, 7]]",0.974853515625,0.23443603515625,0.974853515625,0.974853515625,0.9186813186813186,0.24993896484375,T+,T+,0.9891050025184319,0.8805001472936459,137,263,137,263
"[[-1, -13, -9, -7, -8], [-12, 10, -2, 1, -8, 6, 7], [-4, 9, -14, 3, 5, -13, -6, -8], [-1, 5, 13, -2, 14, 7, -6, -10, -12, -9], [13, -14, 5, -2, -9, -1], [14, 9, 3, 1, -6], [-6, -1, -3, 5, 8, -4], [8, -3, -1], [-5, -14, 8]]","[[8, -3, -1], [-13, -9, -8, -7, -1], [7, 9, -14, -13, -12, -11, -8, -4, -2], [1, 3, 9, 14, -6], [8, -14, -5], [4, 5, -10, -9, -2, 13, -1]]","[[1, 2, 10, -14, -7, -4, -3], [1, 5, -9], [3, -4, -1], [2, -3, -10], [13, -10, -2], [1, -12, -4, 14], [-7, 12, 5, 9], [8, 1, 11], [8, 12, 14, -11, -5], [2, 3, 13, 6], [-13, 6, -2], [-6, 10, 4, -9], [-6, 7, 13, -9], [11, 10, -13, -5], [-7, -4, -2], [4, 6, 14], [-8]]",0.9755859375,0.2744140625,0.2744140625,0.9755859375,0.9825636192271442,0.259033203125,T-,T+,0.9912996794344577,0.8337701085732281,311,89,311,89
"[[5, 10, 11, 9, -6], [-1, 4, -12, -10, -13, -2, 6, -3, 14], [-1], [11, 4, 6, -10, -2, 13, -5, 8, 12, 3], [-14, -12, 5, 11], [-10, 14, 7, 2, -5, 13, -1, 12, -3, -8, -9, 11, -4], [-6, 1], [-13, 9, 10, 11]]","[[8, -5, 14], [3, 7, -4, -5], [3, 5, 6, 9, -8, -2], [-6], [-1]]","[[4, 5, 6, 7, 11, -14, -13, -9, -8, -3, -2], [3, 6, 9, 11, 12, 14, -13, -10, -8, -7, -4, -2], [4, 7, 8, 10, 13, -14, -12, -11, -9, -5, -3], [1, 2, 10, -14, -7, -4, -3], [-8, 1, 6], [8, 1, -7, 6], [1, 7, 8, 10, -9], [6, 13, -11, -10, -8, -5], [1, -11, -12, 5], [3, 6, 10, 11, 14, -9, -8], [1, 3, 12, -14, -2], [2, 11, -13, -12, -9, -7], [3, 4, 9, 13, -14, -5], [6, 9, 14, -5, -3, -2], [1, 3, 5, 7, 14, -10], [3, 8, -12, -10, -4, -2], [1, 8, 11, 12, -10, -9, -3, -2], [2, 6, -12, -11, -10, -4, -3], [6, 8, 9, 11, -12, -5, -3], [9, 12, -13, -11, -4, -3]]",0.9287109375,0.186279296875,0.9287109375,0.9287109375,0.7900246305418719,0.1982421875,T+,T+,0.9643309576074264,0.9051547138353817,120,280,120,280
"[[-8, -13, -11, 3], [5, 3, -12, -6, 14, 9, 4, 13, 7, 1], [10, 8, 1, -14, -13, -4, -7, 11, -5, -9, 12]]",[],"[[-3], [3]]",0.93603515625,0.06396484375,0.06396484375,0.93603515625,nan,0.0,T-,T+,1.0,0.9515898497328218,382,18,382,18
"[[14, 6, 3], [2, 11, 6, 13], [7, -4, 13]]","[[3, 6, 14], [-4, 13, 7], [2, 11, 13, 6]]","[[-8, -14, -12], [-7, -6, 5], [-13, -3, 14], [8, -13, -9], [-6, 12, 7], [13, -5, -3, 14], [4, 13, 6, -2], [-8, -6, 14], [7, -10, -5, -4, -1], [9, 10, 12, -1], [-12, 4, -11, 7], [1, 3, 12, -2], [8, 13, -12, -11, -10], [11, -14, 10, 3], [-8, 1, 12, -10], [10, -12, -4], [2, -13, -11, -10], [-7, -14], [-8, -14, 10, -2], [5, 6, -10]]",1.0,0.25299072265625,0.25299072265625,1.0,1.0,0.25299072265625,T-,T+,0.9966175549655001,0.8032471871328568,307,93,307,93
"[[7, 8, -5, 4, 14, 3, 12], [3, -11, -13], [3, 10, 13, 6, 9, -7, -4, -5]]","[[3, -11, -13], [3, 6, 9, 10, -12, -7, -5, -4]]","[[-8, 2, 7], [10, -12, -4, 14], [9, -5, -4, 7], [1, 3, 14, -9], [9, 12, -11, 6], [8, 12, 5], [-8, 1, -14, -10], [-8, -2], [-3], [11], [13]]",0.9912109375,0.09375,0.09375,0.9912109375,0.9887640449438202,0.0869140625,T-,T+,0.9967550284237165,0.9304632937255476,357,43,357,43
"[[5, -6, 1, 9, 13, -11, 8, 7, -10], [6, -2, 5, -3, -12, -14], [-12, 4, -7], [-6, -7, -4, -2, -11, 8, 9], [3, -6, 14, 8, 9, 12], [11, 9, -10, -4, -13, 6, -14, -3, 8, 7]]","[[-7, 4, -12], [3, 8, 9, 12, 14, -6, -4], [5, 6, -14, -12, -3, -2]]","[[-3, 5, -10], [3, -10, -9], [9, -14, 3, 4], [8, 11, -14, -12, -5], [6, 14, -13, -12, -5], [-14, 4, -3, -9], [-12, -11, -10, 8, 13], [2, 3, -1], [12], [-4], [10], [7]]",0.9827880859375,0.1500244140625,0.1500244140625,0.9827880859375,1.0,0.1328125,T-,T+,0.995390407849262,0.885582102536419,353,47,353,47
"[[6, -8], [-12, -4, -10, -6, -1, 8, 14, -9, -11, -2, -3, -7], [7, 13, 8], [-12, 1, 9, 10, 11, -14, -2, -6, -4], [9, -1, 14, 13, 7, 6, 11, 12, -8, 3, 2, -5, -10], [-11, -7, 4, 6, 13, 3, 14], [5, 6]]","[[9, -5, 13, 6], [-12, -10, -1, -4, -3, -2], [8, 13, 7], [-8, 6], [5, 6]]","[[6, 8, 9, 11, -14, -12, -7, -5, -3], [1, 4, 5, 10, -14, -13, -12, -11, -9, -8, -3, -2], [2, 3, 5, -13, -12, -11, -9, -4, -1], [8, 9, 11, 12, 13, -10, -6, -3, -2], [8, -13, -5], [1, 13, -7, -2], [-6, -12, -11, -9], [-6, 10, -5], [3, -14, -5, -4, -1], [2, -13, -12, -10, -3], [-14, -13, -11, -10, -4], [3, 11, -10, -9, -2], [8, 10, -5, -11], [-7, 11, -4, -3], [2, 4, 7, 12, -9], [4, 7, 11, -14, -12, -8], [4, 9, 10, -12, -3, -2], [2, 3, 8, 13, -12, -10], [3, 4, 11, -7, -5], [8, -6, -13, 5], [-8, -6], [1, 6, -7, 10, -4, -3], [-6, 2, -14], [9, -4, 14], [1, 2, 3, 6, 7, 10, 11, -9]]",0.974853515625,0.23895263671875,0.23895263671875,0.974853515625,0.9217433180833132,0.25347900390625,T-,T+,0.9890369518519272,0.8521717548771419,230,170,230,170
"[[-1, -13, -12, 11, -8], [-6, -5, -8], [-12, 10, -6, 4, -7, -14, -3, 5, -9], [-2, -4], [1, -3, 14, 12, -8, -9, -10, 4, 5, -6], [-3], [14, -13, 5, -7, 10, -8, -12, -9, -3, -6, -4]]","[[3, -4, -2], [2, 4, 9, 11, 14, -6], [-14, 3, -12, 2, -8, -5], [4, -11, -2, 7, 9, -6, -1], [3, 4, 11, 14, -13, -12, -10, -6, -1], [-3]]","[[4, 7, 14, -13, -12, -10, -8, -6, -1], [4, 6, 8, 10, 11, -13, -9, -5, -1], [3, 8, 9, 10, 14, -12, -7, -5, -4, -1], [1, 3, 4, 7, 9, 11, 13, -14, -12, -8, -5], [3, 4, 6], [2, 3, -4], [3, 5, -12, -7, -6], [9, 10, -13, -11, -1], [3, 12, -5], [1, 3, 14, -9], [1, 2, 9, 13, -11, -10], [4, 5, 12, -7, -6, -2], [1, 6, 10, 14, -12, -11, -4], [1, 4, -12, -10, -9, -8, -7], [4, 8, 13, -9, -6, -1], [5, 7, 10, 13, 14, -8], [9, 11, -14, -10, -6, -4], [3, 5, -13, -10, -9], [5, 6, 8, 12, -13, -7, -1], [2, 3, 13, -12, -10, -1]]",0.94091796875,0.20819091796875,0.94091796875,0.94091796875,0.9030023094688222,0.18499755859375,T+,T+,0.9804777193974246,0.9116584216464608,158,242,158,242
"[[-6, 10, 2], [5, -9], [3, 1, -9], [-14, 11, 5, 10, 13, -6, 12, -4, -9, -1, -8, -2], [-7, -8, 12], [12, 3, -6, -10, 5, 9, 8, 1, -14, -4, -2, -13, 7], [-12, -2, -6, -10, -13, 14, -7, 9, 5]]","[[10, 2, -6], [-8, -7, 12], [5, -9], [1, 3, -9]]","[[1, 2, 10, -14, -7, -4, -3], [10, -11, 6, -1], [-5, -10, 7], [-7, 2, -12, -10], [8, 11, 12, -2], [10, -5, -4], [9, 2, -10], [-5, 4, -9], [8, -7, -14, -5], [-6, 12, -1, 7], [3, -12, 13, 6], [1, 5, 6, 12, 13, -14, -2], [5, 7, 8, 13, 14, -10, -4], [5, 7, 10, -11, -8, -4], [11, -4, -3, -1], [14, -11, -5, -3, -2], [1, 11, 12, -14, -6], [3, 4, 7, 11, -12, -8], [-6, 4, -12, -1], [-13, 5, -1, -4, 14], [9, -12, -2]]",0.9979248046875,0.3394775390625,0.3394775390625,0.9979248046875,0.9998191681735985,0.3375244140625,T-,T+,0.9906066024737578,0.8120649142141587,236,164,236,164
"[[2, 6, -10], [14, -5, 1, -13, 7, 8, -10, -12], [14, -12, -3, -8, -5, 9, 2, -7, 4, -1, -13, 6], [-5, -9, 1, -12, 3, -10, 13, 14, -6, -2]]",[],"[[3, -10, -9], [-11, 2, 5], [9, -4, -10], [-8, -14, -12, 7], [2, -14, -13, -7, -5], [8, 4, 12, 14], [-4, 5], [2, 8, 9, 11, -14, -12, -7, -3], [-2], [10], [-6]]",0.8709716796875,0.097412109375,0.097412109375,0.8709716796875,0.0,0.0316162109375,T-,T+,1.0,0.930077842480052,358,42,358,42
"[[-10, -12, 3, 9, 8, -7, 1, 5], [3], [1, 5, 6, 11], [10, -5, 13, 9, 12], [-5], [-2, 3, -9, 13, 11, 14, -8, -6, 5]]","[[1, 5, 6, 11, -3], [3], [-5]]","[[4, 7, 14, -13, -12, -10, -8, -6, -1], [4, 5, 6, 8, 12, 14, -13, -9, -7, -1], [-3, -12, 5], [-3, -13, 12, 5], [-7, -6, 12, 5], [-8, -3, -2, -9], [5, 7, 8, 14, -4], [7, 12, -6, -3, -1], [5, 6, 9, 10, -13, -11, -1], [5, 10, 13, 14, -8, -6], [8, 11, 12, 13, -10, -6], [1, 6, 7, 13, -14, -10, -8, -4, -3], [4, 13, -14, -12, -11, -10, -9, -2], [2, 4, 7, 10, -11, -8, -3], [1, 8, 11, 12, -13, -9, -3], [-7, 2, -4, -3]]",1.0,0.197998046875,1.0,1.0,1.0,0.197998046875,T+,T+,0.9915642371349227,0.8951489109061239,120,280,120,280
"[[-6, 1, -2, -10, -7, -13, -8, -4, 14, -3], [1, 9, -6], [7, -6, -4, 13, 14, 2, 9], [-2]]","[[1, -6, 9], [-2]]","[[6, 8, 9, 11, -14, -12, -7, -5, -3], [4, 7, 14, -13, -12, -10, -8, -6, -1], [1, 8, 10, 11, 12, -14, -13, -9, -6, -3], [1, 2, 10, -14, -7, -4, -3], [2, -14, -1], [2, 9, 10, 11, -5], [2, -11, 7], [2, 5, 11, -6, -3], [1, 3, 14, -11, -7, -4], [2, -13, -12, -7, -3], [10, 12, -9, -5, -4], [1, 3, 7, -14, -12, -8], [5, 9, 12, -13, -7], [3, 4, -11, -9, -6], [7, 10, -14, -12, -11, -3], [7, 11, 12, -6, -1], [1, 3, 5, 11, 12, -13, -10, -8, -7], [-14, -13, -5, 8, 10, 11], [4, 6, -9, -1, 14], [-6, -4, 5, -1], [1, 8, 13, -12, -11, -10, -9, -3], [9, -5, -4, 7], [3, -12, -1, 8, -7, 10, 14], [2, 6], [2, -9]]",0.99609375,0.21673583984375,0.21673583984375,0.99609375,1.0,0.21282958984375,T-,T+,0.9982040815867751,0.8664156854156607,203,197,203,197
"[[-5, -7, -12, 4, -10, -13, -1, 14], [8, -11, -5, -6, -9, 4, -3, -1, 13, 12], [11, 4, 12, -9, -2, -6, -13, -3, 10, -14, -5, -1], [1, -14, -5, 12, -11, 10], [-2, 12, -13, 10, -11, 5, 9, 6, -14]]",[],"[[-14], [14]]",0.977294921875,0.022705078125,0.022705078125,0.977294921875,nan,0.0,T-,T+,1.0,0.9850366811974117,395,5,395,5
"[[10, 9, -7, 1, 6], [-10, -8, 7, 3], [11, -12, -8, -9, 6, -7, 4, 10], [3, -11, -14, 10, 4, 2, -9, 8], [7, -14, -9, 8, 5], [5, 13, 1, 11, 6, 2, 8, -7, -10, -14, -12]]","[[-8, 3, -10, 7], [1, 6, 9, 10, -7, -2], [3, 4, 6, 8, 13, -12, -11, -10, -1, -2], [-14, -9, 5, 7, 12]]","[[-4, -12, 5], [8, -5, -11], [-13, 12, 5], [-8, 2, 10], [-7, 3, -9], [1, 3, 14, 7], [9, -14, 3, -10], [-8, 11, 12, -4], [8, -7, 9], [1, 6, 13, -11, -8], [-8, 4, -2], [8, 11], [-3], [-6, -1]]",0.9488525390625,0.1336669921875,0.1336669921875,0.9488525390625,0.8747228381374723,0.110107421875,T-,T+,0.9851158646308033,0.9329222604465632,369,31,369,31
